government,topic,median,upper,lower
6,38,-1.8798798784086692,-0.7903279580339897,-3.0708789058030588
6,39,-2.047853749154285,-0.9623499857336919,-3.1717176703231473
6,40,-1.4614603969055997,-0.28756058713046284,-2.611799612615088
6,41,-1.0486779314147097,0.03717433971020681,-2.1079708573321603
6,42,-1.0842699953919275,1.2533932065247118,-2.3309711750776696
6,43,-2.1526870671605502,-1.0293130937404111,-3.364211838939563
6,44,-2.003950520390262,-0.8630356156419003,-3.1452347731900896
6,45,-1.5207777354709133,-0.4479392981000714,-2.661415210316719
6,46,-2.205407788268464,-1.1141460182887235,-3.6432072117717227
6,47,-2.3862567451922603,-1.2751201461001231,-3.8408057299259495
6,48,-1.7263976325546928,-0.6586236422091809,-2.929309166973452
6,49,-1.8474380269203796,-0.7100754294494435,-2.98589583222262
6,50,-1.4570658799382779,-0.26874750675925324,-2.5593175686034724
6,51,-1.8601431332289597,-0.7638682211064147,-3.0682696206832407
6,52,-0.5122047481410407,1.6078498854134569,-1.8004350927643678
6,53,-2.502362981580374,-1.4806666147957153,-3.714603652878279
6,54,-1.924337339933786,-0.9246601724107985,-3.210785168507696
6,55,-1.2502073063897934,-0.19845476113198857,-2.4579001746693825
6,56,-2.276594131447391,-1.177108521576895,-3.4691760559719302
6,57,-1.104765254153035,-0.15426327201668438,-2.320163959374264
6,58,-2.0012431815118754,-0.8533302525482632,-3.174310451085796
6,59,0.5018732168946403,1.9954100801284456,-0.4152022878096671
6,60,-1.3970264664035144,-0.20013287244102967,-2.4735051261109
7,1,-1.1886489745202973,-0.8440800043068738,-1.5168568120254726
7,2,-1.8324440928056545,-1.5160254595775815,-2.166292457290849
7,3,-1.7382450622669816,-1.4517625245972425,-2.0359701499228104
7,4,-2.3040425937267424,-2.0167089588107783,-2.6238492975095475
7,5,0.6268098410944538,0.8635101179776784,0.3692575507328491
7,6,-1.462638973425589,-1.1510231541458926,-1.8099107050392558
7,7,-1.963149459607731,-1.6571167706737253,-2.3428777824642166
7,8,-1.6348401222467048,-1.3241212930276924,-1.981888517444673
7,9,-2.279458142683039,-2.0006539391901095,-2.653612891142468
7,10,-1.587208492588125,-1.3360785406039999,-1.917033677518655
7,11,-1.8019763793605965,-1.431812256337038,-2.158670096391376
7,12,-2.0093399532640386,-1.6929844106973486,-2.3524274892082344
7,13,-1.0224450256017543,-0.7461691836677895,-1.3545504561581654
7,14,-1.9585973151811622,-1.6403334071947253,-2.2892102556623746
7,15,-1.6945522861615139,-1.4006983921563265,-2.017335079563633
7,16,-1.9677279411020712,-1.6344313149540028,-2.3234303840009813
7,17,-2.133504215395927,-1.8178778930151842,-2.472414522128048
7,18,-1.713662344803938,-1.4394151737633598,-2.012990060959836
7,19,-2.114804684876553,-1.8169826250557084,-2.5050692042145952
7,20,-0.8068967887792694,-0.5318636450154356,-1.1036916728499773
7,21,-1.7699073907522975,-1.4858239850881507,-2.145797614600725
7,22,-0.21950222882292486,0.04490246740244002,-0.5390703146339726
7,23,-2.0313812977342787,-1.7661360995876088,-2.3678209823874194
7,24,-1.4815780515156796,-1.1988673798767613,-1.811177760419586
7,25,-2.2470290006831286,-1.953166684442983,-2.556080812575236
7,26,-1.819951205513341,-1.4833163872574173,-2.1177005654883896
7,27,-2.123390888966602,-1.796204167429869,-2.5010935556505354
7,28,-1.2099731782932364,-0.8902021106540619,-1.5338665462214323
7,29,-1.5471893973734998,-1.2529878975361515,-1.887863311543948
7,30,-1.749732538440774,-1.4885605738165213,-2.04835176007814
7,31,-1.8225823182700012,-1.5466557613382503,-2.173969067531796
7,32,-1.3724385644099621,-1.0613661484674972,-1.7269779772099283
7,33,-2.214487000716617,-1.9160264027791154,-2.508274459602622
7,34,-1.4470072265173242,-1.1485411588113603,-1.7755032672350193
7,35,-2.070283763199019,-1.7339331380159695,-2.394128591723741
7,36,-1.6952662238349108,-1.400629024002682,-1.9718450112384152
7,37,-1.9076980467496467,-1.5933802948690101,-2.2470633707379184
7,38,-1.9596810687738357,-1.6386300779881977,-2.298412753863086
7,39,-2.0436848581933407,-1.7774426935550656,-2.3934049795793424
7,40,-0.9636806969650096,-0.6547167330183545,-1.2900036019950698
7,41,-1.394444111053978,-1.1066810743533357,-1.7519823051649688
7,42,-1.5305578196560736,-1.2245555053290351,-1.8956168580832464
7,43,-2.1330011274466276,-1.8390174355875855,-2.4173929124084927
7,44,-2.048710398650206,-1.723331449645217,-2.401316648487617
7,45,-0.9637481241938535,-0.6466252408676796,-1.3018343479819805
7,46,-1.9896578184423486,-1.6484838703120963,-2.302260966375921
7,47,-2.303297455317262,-1.9617747909909684,-2.6514831542774
7,48,-1.8397516872455726,-1.546417730774648,-2.2253415303825426
7,49,-1.7131015844585324,-1.4304681395106171,-2.034885056203481
7,50,-1.2952428251604624,-0.9956509177903153,-1.5935557739287503
7,51,-1.7774769104186148,-1.5065445245441755,-2.1447731170246733
7,52,-1.0854228090100317,-0.7587303992324697,-1.42029226895586
7,53,-2.3664645952329018,-2.066457810356845,-2.6985120615544953
7,54,-1.8317242295264329,-1.5317989003068786,-2.1694423269190977
7,55,-1.5927462034306887,-1.2870503342490727,-1.9060654326540474
7,56,-2.133441483312501,-1.8409828877853556,-2.4058503561797813
7,57,-1.4484704897308882,-1.137266566737466,-1.8101790456982623
7,58,-1.8702334833802827,-1.5692343749838018,-2.242513145865521
7,59,-0.13242439989618093,0.13280750642371789,-0.4247824221446483
7,60,-0.5383389838108754,-0.2650045933893552,-0.8335682128209321
8,1,-1.4097159791360037,-1.2183665964439527,-1.5975344978698658
8,2,-1.8336399896745808,-1.5518368122778587,-2.022692840855959
8,3,-1.269224176631585,-1.1603441505958876,-1.436510878907182
8,4,-2.2847786496762206,-2.137721958401544,-2.4861695908188004
