election,topic,median,upper,lower
3,8,-0.11078936675515316,0.8777141663902513,-1.2260664656320417
3,9,-0.07025085931353824,0.5879684114014027,-0.754609865560687
3,10,-0.25788957822641684,0.5079398112438546,-0.9943938576958744
3,11,-0.010420406876353691,0.5961142557551353,-0.6428433745491771
3,12,0.20974541254750922,1.115185312181143,-0.6759779090413136
3,13,-0.02931984228096509,0.599500343941846,-0.6659523029584926
3,14,-0.06598004560893772,0.4883088695397711,-0.6320816022875603
3,15,-0.03789691168140591,0.5603146273923301,-0.6105857389256266
3,16,-0.010976198682761486,0.7238930549847842,-0.6294902449074493
3,17,-0.07507072933961674,0.48591329759009183,-0.6576865961776526
3,18,-0.06307636708121271,0.727919844100621,-0.8024110369180961
3,19,0.30690814387879517,1.316895018036496,-0.4951965219009972
3,20,0.006924203997610498,0.9904443224676505,-0.9902995182410885
3,21,0.036153536689237625,0.6075933848809592,-0.5357893271486055
3,22,-0.0299036961047095,0.6667547047743312,-0.6485751102550512
3,23,-0.054610260047039144,0.511612277318282,-0.7039911935802059
3,24,-0.01983085171548677,0.5913344422927114,-0.6274634173166501
3,25,1.1123923522912982,2.623189889408846,-0.6397943477966176
3,26,-0.12028295116347532,0.5209254467899382,-0.7578979162926924
3,27,-0.04861016920436975,0.8271036658606519,-0.975819868994744
3,28,0.14680859031172216,1.1417347748189792,-0.8588529920836352
3,29,3.4445170203332987e-4,0.5512134116309575,-0.6971396186133253
3,30,-0.0026038490336242615,0.5937734783763826,-0.574554983089273
3,31,-0.04594542483608409,0.7214688390392152,-0.8628905181341215
3,32,0.16723730188963848,0.8237625419543506,-0.47821285782002243
3,33,0.029239057690260865,0.6410893653763856,-0.5926071520084095
3,34,0.6375769536362687,1.8334830688488537,-0.6737948368584785
3,35,0.039578860978137675,0.6520620989855714,-0.5517506830676667
3,36,-0.021602647072255978,0.578456638886869,-0.6056565235245179
3,37,-0.0010691870344655095,0.5968212979031273,-0.5442165735962747
3,38,-0.038490123458117705,0.7204467622132193,-0.6434441713192808
3,39,-0.0422197559228194,0.5627041328471869,-0.6626343944377555
3,40,-0.28824372402078247,0.7134317696614338,-1.2444376968038928
4,1,-0.0029283690421720576,2.022908462270129,-1.949772325212657
4,2,-0.018713801837543953,1.9666802183579133,-1.9253021162967792
4,3,-0.0062533934403984914,1.921012345941723,-1.8750170114884082
4,4,-0.024799742636853583,1.9480376472200165,-2.013366352085567
4,5,-0.005562700463984549,1.9852512567693363,-1.964444214280635
4,6,-0.008384718209027073,1.909188383822236,-1.9318636375739109
4,7,-0.026337982572820384,1.8738731988152337,-1.9826480552588337
4,8,-0.0038071598843471503,2.0339658320310807,-1.9811105173651566
4,9,-0.05472693976774301,1.8672842490101158,-1.98570888760197
4,10,-0.053706049457413224,1.9019609003292897,-2.0457397641347423
4,11,-0.02857212090352937,1.8727531156852804,-1.9836324124894573
4,12,-0.07120350793852283,1.9434031908343627,-1.9114799232460267
4,13,-0.02441946828383973,1.9088833293650422,-1.8902898702971307
4,14,-0.0030485696355503356,2.008259483124016,-1.9415007717470956
4,15,-0.024155530704235605,1.892378447642953,-1.973517738844459
4,16,-0.005036927292713225,2.0301399954364454,-1.928998839367611
4,17,-0.01584162857736482,1.9715211185412378,-1.9617385129936171
4,18,-0.01020292948866676,1.857954845342463,-2.0099468995915
4,19,-0.06375903293033958,1.9172099035817403,-1.9406456085437782
4,20,-0.023476371325246548,1.9295378566842398,-1.9105979766854624
4,21,-0.03956883929045657,1.8825420149246899,-2.044308191789899
4,22,0.014318203145420927,1.9224839617041325,-1.9415170124627166
4,23,-0.043245090336757275,2.0018711448649418,-1.9162622290824325
4,24,-0.028819994270044835,2.0019711284985346,-1.9590673681922044
4,25,0.0018681117207567932,1.9813991080502475,-1.96140112783212
4,26,2.310917352429387e-4,1.8862997060756086,-1.8092093673898435
4,27,-0.008679366343888877,1.9286251144999635,-1.8878667554065618
4,28,-0.010043051777352145,1.958945323630958,-1.9118657978600586
4,29,-9.16571970199731e-4,1.891574085332944,-1.9587245014989711
4,30,-0.0066408190259130695,1.952153902153744,-1.9402761553878292
4,31,-0.016850273572576402,1.9194034379964628,-1.9398280379384842
4,32,-0.003993281761474551,1.9037104405172456,-2.0228006166162764
4,33,-0.028985613450618675,1.9653738718362066,-1.9775295580215082
4,34,-0.020850668323817614,1.8885321225741005,-1.9317389025344696
4,35,-0.05539509600413428,1.9503882142413957,-1.9821039746753373
4,36,-0.02111539044704465,1.878540145363151,-2.062293863386064
4,37,0.011858517310188658,1.9294254577292567,-1.9616536031773162
4,38,-0.00778136878124952,1.9212550218896496,-1.9136471387979659
4,39,-0.03575084910055648,2.0154087933862455,-1.9127082975910197
4,40,-0.00412863155430121,1.8413214608697164,-1.959604567060809
5,1,6.09626252551787e-4,1.8424751608157655,-1.8788772508048457
5,2,-0.040385834653516826,1.876846684527639,-2.012025578436699
5,3,-0.04557471282194381,1.9214236236025277,-1.8995088895846188
5,4,-0.011851072954528696,1.9046487328366117,-2.004808090902582
5,5,-0.026244316865958378,1.9460663944718926,-2.0042119409645993
5,6,-0.01917371360448078,1.8840919217301253,-2.018961683378719
5,7,0.0804643701019946,2.004290262521637,-1.9168118833524583
5,8,-0.005705654819196177,1.9376779152861028,-1.9043718297323284
5,9,0.005617316404168571,1.9342527667076315,-2.015778890695342
5,10,0.013654423156210044,2.007166049359443,-1.8770285674538771
5,11,0.014652749061013909,1.9247519346438184,-1.9435781328206274
5,12,0.03200462988983388,1.8492948737091308,-1.9702591112905123
5,13,-0.062138847163406674,1.8906939248088122,-2.0764953328545195
5,14,-0.04138720357938436,1.9537690550237978,-1.9907420180915951
5,15,-0.012570853338407406,1.873798315890189,-2.0168541657879375
5,16,-0.002997311557794577,1.9411577179666297,-1.9566396315094519
5,17,0.011632150450470946,1.865326368023113,-2.0776321123502797
5,18,0.04054824314423011,1.9480968846926896,-1.9510257058575302
5,19,-0.024903295868279746,1.9792575178149168,-1.9582235121176184
5,20,0.014871175520736024,1.8551089728243872,-2.001668967203588
5,21,-0.03218330348798748,1.8433967569300242,-1.9469864983886804
5,22,-0.030155561998493396,1.8898569665752936,-1.944395973206492
5,23,-0.021501576407000567,1.9721173480296823,-1.953987967411257
5,24,-0.05609844799828756,1.9207566009128563,-1.9398858236260597
5,25,-0.026613610851362157,1.8967388921823742,-2.006448742245379
5,26,-0.029859850802464727,1.9278221402459734,-1.8396371049465787
5,27,-0.012506935276562436,2.0430950594655433,-1.8387898815540646
5,28,0.022761450684511672,1.9792410754192498,-1.9010562158324462
5,29,-0.026421493981733365,2.002509632580621,-1.9708006561803089
5,30,-0.011938508335826936,1.9294349808408962,-1.9937723037415644
5,31,-0.011045200739918881,1.9227109490194951,-1.9603487304932186
5,32,0.011389907709815572,1.947565866427841,-1.8683632005767192
5,33,-0.014171233270681427,1.9673897936533133,-1.9579984844169998
5,34,0.005942007894145229,1.9227495674329615,-1.914219274407737
5,35,3.989334474485684e-5,1.9509257020510171,-1.9309437593089809
5,36,-0.04326857642213133,1.873991991708638,-1.9821504861321158
5,37,6.20580232970222e-4,1.9710360009644505,-1.9270738896161936
5,38,-0.005394451956259205,1.8574235216815693,-2.080571726489956
5,39,-0.025174640988253505,1.9606743692732438,-1.9545583358473244
5,40,-0.001852996457590593,1.9235937094678393,-1.9714841946468065
6,1,0.1314966805313686,1.0205544658384682,-0.8533443524668642
6,2,0.2003666509982025,1.1209056561659718,-0.7979513463034762
6,3,0.16982086051293876,1.0389037240742722,-0.7585129166952637
6,4,0.1071683912724972,1.2504224057955757,-1.0849034804494593
6,5,0.05404047138199926,1.0521228802186264,-0.8730179344211058
6,6,-0.8970161233077818,0.7820502862463248,-2.0126056991885157
6,7,-0.08528955146317418,1.4642551032044868,-1.8405223029969466
6,8,-0.02134347556913818,1.3556307759160076,-1.3023871723844296
6,9,-0.11493161644492345,1.085756259701447,-1.5221916153212365
6,10,-0.33362225850121674,0.7091298343244801,-1.3852912931122154
6,11,-0.034442810297228565,0.809403099013961,-1.0845358584418396
6,12,0.18029452120825454,1.7240920154485522,-1.4757675480471582
6,13,-0.08657639557568517,0.859443197515931,-1.0354989263576189
6,14,0.001819918384931174,1.0190172565874451,-0.8522728732579468
6,15,0.3468282991861321,1.3584423731295976,-0.5099420292716698
6,16,0.046662777765772434,1.3139559033465193,-1.2630236919283644
6,17,0.09227118365516349,1.1587206150383347,-0.8501290782286021
6,18,-0.10116545075233963,0.8346376984156358,-1.1213914982374853
6,19,-0.01026050197354543,1.0236099919183492,-0.9196222206143324
6,20,0.8345800896996638,2.0472817066602373,-0.2432844610092189
6,21,-0.05798685511042219,0.9495296198862447,-0.9839850454004531
6,22,-0.09750153641128531,0.7976697511327265,-1.0378360847262953
6,23,0.025509313656739415,0.9329794132740203,-1.020849635829101
6,24,0.05259613457922219,1.020725447413349,-0.8111380880619926
6,25,-0.15906243145406807,0.8329588626679241,-1.231139031341982
6,26,0.0023471047338281606,0.8604657110322189,-0.8655854981388387
6,27,0.19211606467672396,1.6883970168993625,-1.3639513771273217
6,28,0.42877457539397346,1.7893550762123716,-0.9087413472464672
6,29,-0.006775110776486824,0.9024439987692344,-0.9325640093000944
6,30,0.013287122643848334,0.9199829300884681,-0.9324502098000054
6,31,0.14928157335933806,1.0654863709314828,-0.8161725124571716
6,32,-0.24982664705252866,0.8432389368005805,-1.378240866299945
6,33,-0.021412986348610562,0.862414528294869,-0.9131521789938115
6,34,0.039694960359314774,0.978607748334269,-0.894461612180742
6,35,0.1156517367102956,1.0248298900282045,-0.7611376631902806
6,36,0.014487468664925209,0.8979905086242557,-0.8952445854451945
6,37,-0.0777187894785333,0.9416145706193428,-1.0211495741776535
6,38,-0.03182603309020135,0.8828561004724187,-0.9070483848486509
6,39,0.07250895170048052,0.9766792125472685,-0.7573908578349319
6,40,0.07952442778539608,1.1685591708100471,-0.9218712179483002
7,1,-0.17319744146912658,0.3582654442414701,-0.7110570931284446
7,2,-0.22577885759284577,0.44552840340766225,-0.8311455225010412
7,3,-0.15652772507683688,0.3620684819141631,-0.6853356174573679
7,4,-0.0021118803590001074,0.5276750312850362,-0.5604827554772036
7,5,0.058774306305210064,0.6607486781136738,-0.5088936702277084
7,6,0.12070446081476595,0.658358802670951,-0.5284625073340259
7,7,0.37121717408393573,1.4044344473310626,-0.7939386643973101
7,8,-0.030466550120474736,0.5529302418538833,-0.630728284675667
7,9,-0.4846416182282784,0.28433120168544035,-1.2836992645179857
7,10,-0.2696712396042521,0.38907747302150814,-0.8743731987609998
7,11,-0.11341334659339514,0.4477687449635991,-0.6205343513859667
7,12,-0.10083502844535704,0.8873797180866256,-0.9141737889747246
7,13,-0.1687209459624057,0.3371968951374395,-0.7749184538743036
7,14,-0.08776296967138104,0.4098442302135635,-0.6079348541885665
7,15,-0.08306560822893552,0.4550772422897565,-0.6218866951867059
7,16,-0.2880440659957221,0.47460908141206604,-0.8364360163448586
7,17,-0.10274347153071281,0.48936720524363836,-0.677912925606331
7,18,-0.1942133488668645,0.4424354860840325,-0.7363615174674643
7,19,-0.08051186719011912,0.4843719661898572,-0.6349396433377441
7,20,0.30258482650572455,0.8650840252813461,-0.2801052454842946
7,21,0.04090358365937192,0.5574736016927,-0.47201812343033167
7,22,-0.09062660541034123,0.48898768135577275,-0.621477561554427
7,23,-0.07948434114300107,0.42559671620202866,-0.6047733113945987
7,24,-0.0392604967733694,0.4673544999368717,-0.5543013803080356
7,25,-0.518153271107094,0.08613891246250202,-1.2216245458255504
7,26,-0.08809802248117717,0.3747494884869906,-0.5982525237857168
7,27,0.1613753820057019,1.087060620834352,-0.639835571384973
7,28,-0.1431912956595257,0.557125127615153,-0.7718693138869979
7,29,-0.044833816356416645,0.423607851983544,-0.5091530424095645
7,30,-0.0465832748930297,0.43837114423233436,-0.5619127629171814
7,31,0.14228338190628342,0.7440414116463689,-0.4561988290331904
7,32,-0.31866259521532514,0.5433330428784097,-1.1833240389349189
7,33,-0.05235106525679964,0.44839472559686583,-0.5402153536625889
7,34,-0.3399524353795744,0.2400810309985803,-0.8289236204042212
7,35,-0.07199248068562064,0.4096159225701418,-0.648519377652576
7,36,-0.04534575308696234,0.4686294983920146,-0.5683762323125638
7,37,-0.01741328202913469,0.5174579174918046,-0.49883304678503704
7,38,-0.08668667238855547,0.42395473792523886,-0.6166267042467339
7,39,-0.07772977764623258,0.4276254179574175,-0.5657494910477474
7,40,0.14900798024261439,0.8464188864321918,-0.644949861333711
8,1,-0.04717929920734168,0.34852246405994336,-0.5476867752368197
8,2,-0.009803037004454899,0.4342291348356101,-0.6264666851589469
8,3,-0.06480948797937608,0.3717190337933859,-0.5701847950857445
8,4,0.09419767804657285,0.530031822206299,-0.3880429218598547
8,5,-0.034013526404952976,0.3952346462056928,-0.5882314015519672
8,6,-0.15966039447145142,0.28824281180967365,-0.7080367052668852
8,7,0.045797207811656304,1.2623496229838163,-1.1725641927103054
8,8,0.09352061760795444,0.7241400288576032,-0.5964887638266606
8,9,-0.27477261871917047,0.30901450261660945,-1.0455834767615941
8,10,0.4037878421881891,1.7882734323316152,-1.0131075134457013
8,11,-0.015189484054791171,0.40378178161775186,-0.4521683659448851
8,12,-0.6945762678950073,0.46827610608936165,-1.7368953005739227
8,13,-0.054138360703766375,0.3498033064982592,-0.49019342305255775
8,14,-0.057122172385839304,0.3340846490807319,-0.5125750778928734
8,15,-0.010567709426456878,0.45017031072584673,-0.4602170550315846
8,16,-0.10328635018286858,0.41398020764713556,-0.7787961402336603
8,17,-0.08649282789393731,0.338080243123564,-0.564940741110048
8,18,-0.2332117989075741,0.21412562280368952,-0.7192396665259894
8,19,-0.007654035152817686,0.5448541155077716,-0.4768500528312366
8,20,-0.0626448765093527,0.38818368160161654,-0.5117057116521008
8,21,-0.019994097552501405,0.4141638865432423,-0.4651078722102395
8,22,0.04208249876455431,0.4247628725602397,-0.42078778656139415
8,23,-0.030104321467986986,0.3616930045437585,-0.483553468868667
8,24,-0.07246420969203386,0.32984723699391416,-0.49814379378407225
8,25,0.11537693979278268,1.0211737631266682,-0.8104811461875853
8,26,-0.02946452186260381,0.37287656799434465,-0.42401749539035133
8,27,0.16786049682161813,0.9016326222230062,-0.6494355564944718
8,28,-0.08909243125814023,1.0493215160336664,-1.0875167242882187
8,29,-0.020314014676687156,0.36950948630932307,-0.4734968628420284
8,30,-0.033821608153487163,0.3810625742016874,-0.4764058381322047
8,31,0.19004395452625816,0.7274862128393291,-0.5108060738071409
8,32,0.0565331791289532,0.6745786510784226,-0.6283015616793923
8,33,-0.04341224086418865,0.3312168801795967,-0.46392186632892707
8,34,-0.027991963325944044,0.5045436653577161,-0.5853361777183081
8,35,-0.023679711334596384,0.33612845272168457,-0.42919921277160006
8,36,0.0027505778268201025,0.39106265311786925,-0.46807407235915777
8,37,0.1625835140678645,0.6376110021590853,-0.3492104914983203
8,38,-0.044951582759758996,0.35628129289811505,-0.46026176560096094
8,39,-0.05080380548498509,0.3678109666963221,-0.4986968192878809
8,40,0.4613155508015545,1.1149652831674417,-0.3807381672335691
9,1,0.016975422063254787,0.7134922611215968,-0.7014845045318745
9,2,0.20951622649921997,0.8739928009971558,-0.4133286228813587
9,3,0.10905074341812993,0.7686914970065185,-0.5606622396772236
9,4,0.01438760788179172,0.7085893727970494,-0.5748514676657316
9,5,-0.030709496502764215,0.6249337232959322,-0.6763902763966705
9,6,0.22632607431262364,0.8827435605181537,-0.45241426144413294
9,7,0.5033113534907097,1.359525920486829,-0.47496860601535607
9,8,0.24191462438417036,0.96977446928823,-0.5083850664884545
9,9,-0.032911714943099385,0.653121309748768,-0.7218769584033344
9,10,-0.22722652684041542,0.42451092366402393,-0.9453085085770567
9,11,-0.17414464741325036,0.48167921739773945,-0.8333147142990607
9,12,1.0713786829226444,1.9938753510726253,-0.07030525363320775
9,13,-0.08348803323086805,0.6041750383031961,-0.7206841748570748
9,14,-0.056730217496673514,0.6413897837736022,-0.7201701260758097
9,15,0.04083666586135419,0.7200475932177952,-0.6232672783433286
9,16,0.011566308044587515,0.6796845180213964,-0.6164718113204872
9,17,-0.018924876808645862,0.6524733739473578,-0.7008092075523522
9,18,0.24995541397257565,1.1779235334823093,-0.6832534255462843
9,19,-0.11580236007219234,0.5614668587355813,-0.816189191055823
9,20,0.2739652437196184,1.099416959255387,-0.504426136475834
9,21,-0.01684172417707852,0.6195649702260906,-0.6662798113305504
9,22,-0.22869962143591804,0.46050610183917284,-0.8844912516159781
9,23,0.03701977286051358,0.8331955354893508,-0.6034820067121938
9,24,0.0463514898500485,0.703663486934692,-0.5935360962348315
9,25,0.07977189800029896,0.9335507099105667,-0.7581371345549149
9,26,-0.00927155100823289,0.5998331508758046,-0.6877218319413781
9,27,0.14133547295415788,0.8604365345099217,-0.6834379969889469
9,28,0.4076042403671067,1.24126438530137,-0.36324666564431657
9,29,0.06753821847553411,0.7578874414879766,-0.6110578124865871
9,30,0.02054848740019681,0.6691687854433569,-0.6393852288482972
9,31,-0.2438625150416337,0.5648913678285162,-1.072452294658701
9,32,0.47425604737487836,1.204920750376669,-0.2199937870109547
9,33,0.07209636795645134,0.7138396492156982,-0.5708532630345052
9,34,0.17673435443661362,0.9218671336780333,-0.5925588280906859
9,35,0.043546107556214325,0.6531398630502677,-0.57915970113818
9,36,-0.016620306943256346,0.6277168130655756,-0.6514657736937547
9,37,-0.07611504520217025,0.6033038461820317,-0.7580882678698089
9,38,0.01688511873285304,0.6844900968217088,-0.6716969744862564
9,39,-0.01935783075593374,0.5704826523807681,-0.644336128085502
9,40,-0.10248277905839231,0.778866998809582,-1.077022843257411
10,1,0.007576338907429491,0.5653131210891534,-0.6726353376086788
10,2,0.49332683872991717,1.043351159954227,-0.11932229677932932
10,3,0.0064393171551417605,0.6012769958775503,-0.5982160504466252
10,4,-0.2845459185245444,0.3666660504637871,-0.9187370377912727
10,5,0.01081783011465164,0.5305443247872399,-0.6072683255944445
10,6,0.1184419744023825,0.7854378027769006,-0.46457174552909997
10,7,0.21810547567082228,0.8382246204563342,-0.5858024953585063
10,8,-0.17902117720390115,0.5272818819881046,-0.8819947568787165
10,9,0.011033409289535154,0.6160753887287893,-0.5624556711083963
10,10,-0.10818966242521945,0.43391373656680715,-0.8031057489597502
10,11,-0.09396390246180811,0.4611323732546359,-0.686142477770399
10,12,0.10774162193131773,0.7416751716384031,-0.9192267887201546
10,13,0.005852090088367561,0.5599566832730378,-0.5560345166244998
10,14,-0.03449996856588655,0.5576210535982808,-0.6334067338454636
10,15,-0.10566360574020334,0.4760810147585526,-0.701740571518931
10,16,-0.19088673282153934,0.3899692916019997,-0.7278759792044925
10,17,-0.018974086345528267,0.5850756164303434,-0.6426952125402723
10,18,-0.043251124841841695,0.6584838851145315,-0.7611985640095532
10,19,0.02858680383071669,0.6446616328741841,-0.5728421160250416
10,20,-0.004822249498514859,0.7932990705614321,-0.7635397011965165
10,21,-0.10929715871751061,0.5273832717967557,-0.6999028280022317
10,22,-0.07768932508042445,0.4729336794477867,-0.6905134467277858
10,23,0.004812615578332145,0.6493229464136006,-0.5238122288821674
10,24,0.023249308085636092,0.6353262267531801,-0.5337769748528004
10,25,0.154432703336479,0.8764820566532826,-0.6258240193102124
10,26,0.059092432856878416,0.6241810797946122,-0.5141451151730004
10,27,-0.10626179096314722,0.9498693842439725,-1.065086826265839
10,28,0.35810320127398426,0.9381264999803409,-0.2585319629340217
10,29,0.10757192233020807,0.7238397354778022,-0.5077997718006768
10,30,0.06130238388790238,0.594793058476385,-0.5058760842924335
10,31,-0.0824226375866357,0.7221058053282057,-0.9308586505432375
10,32,0.25195692322431495,0.8986699122893427,-0.25792691409191004
10,33,0.029579211147533813,0.5594985045823668,-0.5310076235562262
10,34,0.0855720070312256,0.6837633871728686,-0.594644795396847
10,35,0.044272691498810045,0.5892808796664947,-0.5371206759776979
10,36,-0.03174308168880935,0.527595833856398,-0.598046083229671
10,37,-0.15806045015579118,0.42806630014024005,-0.775063610449401
10,38,-0.019816330803943454,0.5884439915054467,-0.5779514216098451
10,39,-0.030595682387959018,0.5016030257649289,-0.6053495253293271
10,40,-0.05709675841855859,0.8081931382616432,-0.9258751792000719
11,1,0.0016825844534296974,1.0833392055486146,-1.113905848482908
11,2,0.22105688972843462,1.2896143014418362,-0.9815571223654627
11,3,0.04076333497068585,1.0652639489931697,-1.0652966405420092
11,4,-0.14687187728025652,0.9651064442146406,-1.2078068067501673
11,5,0.053816913863113235,1.0602086857268873,-0.9567104348923754
11,6,-0.049219108215100366,1.008397058221631,-1.2081549112812582
11,7,0.5873296859806576,1.5562652649709676,-0.8792197615399319
11,8,-0.014699065411772655,1.0542700434508319,-1.1869672017052002
11,9,-0.004075225446084352,1.09149797905418,-1.078069945321168
11,10,0.32155592540936784,1.4115738889845253,-1.001505985806558
11,11,-0.07938291030870537,1.0771884509233176,-1.2857164376206742
11,12,-0.04704904594978672,1.0972236824327979,-1.2671894680243379
11,13,0.08864945694574314,1.1945250724140275,-1.059370393385294
11,14,0.003247693471425941,1.111656566286709,-1.101696066171428
11,15,-0.05564014073315053,1.0538564756020907,-1.118448024769303
11,16,0.16179216702106908,1.2135500705581697,-1.1427959258704667
11,17,0.028095226080113694,1.115621049835057,-0.9672809860001056
11,18,-0.06923486650799175,0.9838241781917632,-1.0867624870453625
11,19,-0.012888974519644804,1.1003840786196317,-1.2346166754622305
11,20,-0.10927409375350543,0.9918013210770542,-1.1346962760970452
11,21,-0.13343546953457386,1.0109527061350905,-1.2824965195546953
11,22,0.3179658904970717,1.2863991772659307,-0.9267013191115301
11,23,0.04431610141876714,1.0656126066290788,-1.0716738419186056
11,24,-0.0011828294057830147,1.1925802093720155,-1.047761006163675
11,25,0.1197486252251442,1.4619996914145348,-1.178539165901272
11,26,0.022973578614823412,1.117352640716038,-1.0622188067991627
11,27,-0.2215397503876522,1.0251577933752496,-1.3259018608821425
11,28,0.20683822012502065,1.2045307657701527,-0.914308667958371
11,29,0.10140939616532846,1.1633123124884293,-0.8991614612293315
11,30,0.05304304345385122,1.094168611320041,-1.0426202477872013
11,31,0.6346479437251583,1.7230043739698577,-0.8924894156612433
11,32,-0.05695629817526987,1.1633008483320122,-1.2755259281521352
