sitting,topic,gov,median,upper,lower
1,1,1,0.010436679749126099,0.20268648835686756,-0.18428924311737116
1,2,1,0.015427194259394292,0.20983743299496463,-0.18272940412251149
1,3,1,0.00850807358233581,0.21268152107748703,-0.1835901073787121
1,4,1,0.011751534065796038,0.2126607038515505,-0.18105925349856603
1,5,1,0.019798146903531072,0.2167598324038786,-0.17812533978581743
1,6,1,0.014031129686704655,0.21026022547825232,-0.18778242940475606
1,7,1,0.014338318686950412,0.21730759290408222,-0.17872138169670262
1,8,1,0.014512092587557743,0.21219901278458195,-0.18855118549934813
1,9,1,0.010434138946192347,0.2045829791064727,-0.18750283283463562
1,10,1,0.01438463322764813,0.20697322899644227,-0.18522667560192801
1,11,1,0.01100516277809302,0.21197733029051555,-0.190582456721433
1,12,1,0.014901668752392516,0.2045873572933817,-0.18490078463183962
1,13,1,0.01339892963945545,0.20061876729237108,-0.17759129097486556
1,14,1,0.012583908791502202,0.21009673141807028,-0.18448400694728775
1,15,1,0.014621845518831802,0.21096366450424242,-0.1783130390599074
1,16,1,0.012136742343859877,0.2071363642367216,-0.1837006095528052
1,17,1,0.004769758836992228,0.20214859201750518,-0.18769146216576715
1,18,1,0.011929802085016837,0.21338201701795848,-0.1794091668091256
2,1,1,-0.021551513862597616,0.14969605432150562,-0.19906567280964368
2,2,1,0.0035257277439419976,0.18751496674353738,-0.18043169578750287
2,3,1,-0.010384717510151707,0.16249525157284156,-0.19042060323902293
2,4,1,0.019108236676910126,0.20305325746253214,-0.15792966028977803
2,5,1,0.016814790998057758,0.19852684890595326,-0.16953883143525902
2,6,1,-0.016751251147095376,0.16272764781927346,-0.19834331249671425
2,7,1,-0.0106697299070984,0.16367400030947404,-0.18586103789826766
2,8,1,-0.01582179124209932,0.15797727283914098,-0.19811342458966436
2,9,1,-0.012676448506837119,0.16317796984873995,-0.1963656988653719
2,10,1,0.015167104943827447,0.19823509156444274,-0.16600728387924646
2,11,1,0.1168104308437671,0.30634991798867245,-0.0691459713399183
2,12,1,0.009842580304285954,0.18761273652165017,-0.17108665215756272
2,13,1,0.033572178116444404,0.21776866711330628,-0.15070857887655076
2,14,1,0.10456268042012898,0.28769527426863073,-0.07929707658906714
2,15,1,0.004350874344137848,0.18986126512019616,-0.17799445880589682
2,16,1,0.05049390856696136,0.22838064747829606,-0.13317695875948696
2,17,1,-0.10258500899134737,0.07185431588802792,-0.27645628695427565
2,18,1,0.008456944866529217,0.1870870337849975,-0.16949656767081223
3,1,1,0.009253170131702265,0.18316787432536263,-0.1647672121174355
3,2,1,0.011051384101258041,0.19376689243282985,-0.1695468142038104
3,3,1,0.009104289312601571,0.1897321732956953,-0.17023479739406971
3,4,1,-0.022181927417026306,0.14847780992395587,-0.202381360597896
3,5,1,0.04198572381532291,0.221262387289791,-0.14480970803695573
3,6,1,-0.006275391526123636,0.17448188675483586,-0.1874967809848367
3,7,1,9.977186618079087e-4,0.18095880880420898,-0.17877750060125103
3,8,1,0.008051234244677996,0.18787762443388828,-0.1705619159124281
3,9,1,-0.015858783827183268,0.16282884543415993,-0.18932679548561268
3,10,1,-0.0014152042472256373,0.17380325817091657,-0.18458253796148555
3,11,1,0.11474762348778,0.295402164499824,-0.06431538796642601
3,12,1,-0.01560388789239782,0.16882776638794106,-0.19698211662827075
3,13,1,-0.0320454876805228,0.14977232479868113,-0.21582580844214214
3,14,1,0.02324000460321282,0.20683813371393153,-0.15661135513136298
3,15,1,-0.018130868530398796,0.16400604619740422,-0.19295656606630535
3,16,1,0.02789183025692404,0.20723766041115557,-0.15236016326963203
3,17,1,-0.12330197729735329,0.04720915647814651,-0.29283392277065834
3,18,1,-0.007881324141021107,0.17045011011556022,-0.18061640614062313
4,1,1,-0.06419478913062057,0.10457433693399798,-0.2401913156443599
4,2,1,-0.024939309209941647,0.1535220500418195,-0.20008344745215148
4,3,1,-0.017471512161842572,0.15815644675678964,-0.19741586681486215
4,4,1,-0.03413639657097657,0.14125150819139862,-0.20643318586899226
4,5,1,0.04882666233673255,0.2275455832648995,-0.12951865878592062
4,6,1,-0.032210097031043494,0.14402341199022625,-0.20941645717585103
4,7,1,-0.016078924012376157,0.15938365684970637,-0.19806870808410137
4,8,1,-0.023059206239046056,0.1526394171855821,-0.2001079747834255
4,9,1,-0.03760859695259536,0.13717089113707515,-0.209031430209549
4,10,1,-0.04784026724610259,0.12562866843101156,-0.22780534781333978
4,11,1,0.13046986901636937,0.3158987972617166,-0.060591291748299456
4,12,1,-0.03068524077321709,0.14749901322051784,-0.21518201935596953
4,13,1,-0.049423900478034265,0.12351978484684856,-0.2320915390842561
4,14,1,-0.012904799509122905,0.16347990982777527,-0.18716874417928234
4,15,1,-0.037804036771261554,0.1383393799896252,-0.21464747220183075
4,16,1,-0.009727165389281194,0.16256916281284972,-0.1909960097164282
4,17,1,0.046759056931209235,0.22463956282381436,-0.13479206651042655
4,18,1,-0.0380418570460392,0.13245526059673804,-0.21875222257036153
5,1,1,0.0032380376724370358,0.1972873369917679,-0.19584742566167782
5,2,1,-7.457745169830998e-5,0.19832271814659808,-0.1952576239890861
5,3,1,0.001089917130947457,0.19169933278529752,-0.19929704196387277
5,4,1,-0.008704301716436783,0.1866658016811715,-0.19919365211092038
5,5,1,0.014424330148051556,0.2122205213917254,-0.18421722346974545
5,6,1,0.0011591186198162545,0.19871758190080616,-0.20236703007259377
5,7,1,-7.45080442376464e-4,0.19550115890252245,-0.19776258523400791
5,8,1,-0.00468104895792211,0.18357569989975167,-0.19988556964028598
5,9,1,-0.0021188569913926647,0.1976683291878048,-0.1971512427858146
5,10,1,-0.0013508137641192255,0.19679614084086203,-0.19678522666112286
5,11,1,0.006505941854155262,0.2008085091426652,-0.18808290848187767
