election,topic,median,upper,lower
5,10,-0.08250133876539012,-0.022103584967661693,-0.14233141500695187
5,11,-0.07685952061028853,-0.014309030216442111,-0.13712921332966033
5,12,-0.06985117166936936,-0.009532494886677016,-0.13239009638287738
5,13,-0.046640227972528606,0.01226345227572898,-0.10896349917962235
5,14,-0.020879217051389145,0.030107539650744374,-0.0744586401877356
5,15,-0.06375799557351144,-0.0035491028356127653,-0.12484833590131891
5,16,-0.08106274004142566,-0.017918690990961886,-0.14158820498377384
5,17,-0.07702452924664198,-0.01906339061615504,-0.1397620538574647
5,18,-0.06453047444003088,-0.005385231995218704,-0.12373669904020912
6,1,-0.04601720665480257,-0.01935200531154861,-0.07551063101258497
6,2,-0.06401891012382568,-0.03682927125363128,-0.09225751619345927
6,3,-0.0729058784464835,-0.04406500285852683,-0.10068375019499079
6,4,-0.044298774251124044,-0.016533380740975732,-0.07126940662154568
6,5,-0.01929365212470948,0.007098482177474731,-0.04484774225663995
6,6,-0.07413331210610927,-0.04626396280197858,-0.10214528830967923
6,7,-0.07137372429555762,-0.041751297924878555,-0.10071540789590665
6,8,-0.06411817723280074,-0.03716619448666223,-0.09226373283270613
6,9,-0.06973388477672968,-0.04036462101175642,-0.09882666889849162
6,10,-0.03920330670160335,-0.011548343017011674,-0.06903623989766305
6,11,-0.024205407967815104,0.0022131208750493527,-0.05181009160013941
6,12,-0.061686279367643274,-0.03366776925587915,-0.08978130765221891
6,13,-0.04837841006463403,-0.021288804446150868,-0.07631168144751865
6,14,0.007229125934309514,0.03045116532387899,-0.017188818356067077
6,15,0.06312038208148997,0.08450642616250488,0.03879982016703731
6,16,-0.06021047814093243,-0.03454906331890834,-0.08866475182475009
6,17,-0.05604143188491772,-0.03004181725056264,-0.08261509156860486
6,18,-0.028895677818558067,-0.003062164078042169,-0.0547894960184843
7,1,0.011869672518121502,0.025774022937104877,-0.00226602925867737
7,2,-0.013083867415930914,0.002416958685252665,-0.02921116038758407
7,3,-0.009131741663800375,0.005764382184372487,-0.02486086003280787
7,4,0.008777916187119716,0.022619290971484116,-0.005562413337574569
7,5,0.012763316554248574,0.027225437680789638,-0.0017558396233886418
7,6,-0.01247562990793067,0.0025381624563462846,-0.02835361783359249
7,7,-0.012023192267503128,0.0036266089001124745,-0.028639253803602382
7,8,0.005310981657098574,0.020506841131115082,-0.009480888158482607
7,9,-0.019766478817433875,-0.003952799289242921,-0.035078223577890616
7,10,-0.008029880503961397,0.0075716831670119165,-0.02384911249392463
7,11,8.294699026253356e-4,0.01578847542569647,-0.014048031566334935
7,12,-0.005668244731248279,0.009489513251320232,-0.021379420054307274
7,13,-0.008933033964855801,0.006112002198703258,-0.02401599293275089
7,14,0.028492143574806086,0.04119880826674243,0.015500568338911289
7,15,0.047420290309675255,0.05978377417146134,0.03474463175552912
7,16,-0.015401871901851012,-5.745494447183411e-4,-0.030843056107603458
7,17,-0.021812198376985656,-0.00780115741350322,-0.036459118859307985
7,18,-0.019239237763938703,-0.004129472345451402,-0.0337135336296676
8,1,-0.016639191215660175,-0.002956021130039708,-0.028900329397608567
8,2,-0.024275632252734575,-0.010278105128283149,-0.03838413826995688
8,3,-0.024541938063915247,-0.010789930111558566,-0.03837523640653308
8,4,-0.02016594332602173,-0.007298325021556928,-0.034458943065146234
8,5,0.0027755867133835935,0.016903521835837192,-0.010876592391763773
8,6,-0.023277642138580322,-0.009151888865375903,-0.03757918261907546
8,7,-0.024385634621043546,-0.009598901932537438,-0.03861857330519329
8,8,-0.008385941937237216,0.005441800425193505,-0.022592663842685812
8,9,-0.02459450321132752,-0.010778064056912026,-0.038166886652763514
8,10,-0.018089076854333266,-0.0037206939096043803,-0.03164449401652077
8,11,-0.016737822825209397,-0.002906675162987223,-0.030746589019216557
8,12,-0.028783661063877794,-0.014817383111106327,-0.04316741694290785
8,13,-0.012933743256629077,9.45967255335681e-4,-0.02638392410541474
8,14,-0.02971073765404636,-0.01644666711366101,-0.04282344486295585
8,15,-0.044423326618170396,-0.03101061930243726,-0.0582540127590727
8,16,-0.023787190160848813,-0.010029344055778761,-0.037880719042289034
8,17,-0.005391629932773015,0.007074187743268785,-0.017484229908015892
8,18,-0.029662969983517896,-0.01608323553996943,-0.04353804792762976
9,1,-0.020877110969936788,-0.002164617736904793,-0.03953366024905208
9,2,-0.022660356854447478,-0.001129142915123879,-0.044667590529269746
9,3,-0.02722078289278207,-0.005698907789562749,-0.04933727263728876
9,4,0.029335476803073725,0.04868881122916207,0.00962054210823706
9,5,-0.06591462586454677,-0.04492146993022163,-0.08820001802523197
9,6,-0.02241994732830544,-2.682978995372638e-4,-0.04442410449957186
9,7,-0.018710803521768023,0.003203371781344599,-0.040442939442277885
9,8,-0.008153392195632646,0.013251076148174923,-0.02976868162337904
9,9,-0.018496621461671598,0.0034265773772335856,-0.04084013202911184
9,10,-0.011489211220008006,0.009787740785683062,-0.03328364602179594
9,11,-0.030346795497524868,-0.007554512833992924,-0.052191527478239255
9,12,-0.02550480487505205,-0.0033415715018060275,-0.04733173583978373
9,13,-0.001216762827198858,0.020516299724123208,-0.02240455054272705
9,14,0.01905313198625986,0.03844228341761283,-2.4240478377243873e-4
9,15,0.03423265176632932,0.054805757644771386,0.013172761383776519
9,16,-0.03345595314585435,-0.011799444651135532,-0.05534285304610461
9,17,-0.02277590618132701,-0.0023831813436071075,-0.04279020266853965
9,18,0.013063718120963458,0.03436471430497065,-0.007740764076765175
10,1,-0.025030192885198074,-0.013317477406816129,-0.037319366548143405
10,2,-0.001752103960573782,0.01275611406479939,-0.016675563787869205
10,3,-0.01842511970911756,-0.004125017553375981,-0.033606017570083
10,4,-0.0018163153393891233,0.011588151181309223,-0.01509161299073988
10,5,-0.042169037964289335,-0.027668490526720865,-0.056430470575099055
10,6,-0.01258736717833793,0.0016970482120026488,-0.027819702387934346
10,7,-0.014213467118860066,-6.54724456852085e-5,-0.028663153657409103
10,8,-0.0027300567554602367,0.011774902997567803,-0.016822571694188514
10,9,-0.004505791127372096,0.009726347300888736,-0.01976131599050377
10,10,-0.001237213222406066,0.012515862472131415,-0.016126840473810345
10,11,-0.010782142240436507,0.004421709790495762,-0.025731135478734034
10,12,-0.018206841886619248,-0.0037474609000951106,-0.03347217632748618
10,13,-0.01769760735469312,-0.0037656001286130642,-0.031976826532524934
10,14,-0.04139661530850624,-0.02748817623405266,-0.05496920112490129
10,15,-0.012318417636114238,0.0018313912872065501,-0.02727584763853924
10,16,-0.02370501520240316,-0.009324737359522996,-0.037775929299203925
10,17,-0.003547400138367962,0.009790424256448592,-0.016291709897697196
10,18,-0.009266767339555258,0.004824245954005661,-0.02405508502027419
11,1,-0.07142299942889554,-0.00446206640335664,-0.1408187670806893
11,2,0.003385191781021764,0.08184775433128814,-0.07799508991001193
11,3,-0.024363752641970174,0.05363125038407553,-0.10527420538601676
11,4,0.03640106989512996,0.11128511564368287,-0.039957456053170436
11,5,0.17275543160896195,0.23979849588047628,0.10380738270095692
11,6,-0.009954806969511613,0.06981771432354916,-0.09239140516472605
11,7,-0.02265340838449209,0.0543646252531887,-0.10686813600995312
11,8,-0.04744180183997127,0.028283957185702042,-0.12892595696841952
11,9,0.0018301986289953262,0.08070962972327542,-0.07972671120798783
11,10,-0.0317192228064172,0.044482804587212,-0.11399263293523916
11,11,0.05750478553440169,0.13353677688391194,-0.021327855703831736
11,12,0.0020545820901716264,0.07909935181229447,-0.0799190543974576
11,13,-0.05172863562979025,0.02610420450547357,-0.12949000976006772
11,14,-0.12950993150061652,-0.05241242207602481,-0.20858157345500142
11,15,0.03297561474563717,0.11052461731414862,-0.04131330504256183
11,16,-0.005032092293072308,0.07116941986816414,-0.08226631761614264
11,17,-6.517427364001564e-4,0.06700913410299306,-0.07558391254633245
11,18,-0.006799696290828425,0.0715809029979047,-0.08699046304123557
12,1,-0.011105428447093012,0.002559505347861479,-0.024579165772258372
12,2,-0.011761592076863095,0.006276198716985483,-0.030487099583477374
12,3,-0.019693382448475318,-0.0013535788639621837,-0.03712222127074475
12,4,0.024859033894119947,0.04200342878464782,0.008158424664734418
12,5,0.023026040690557095,0.039859678024050695,0.00662021522869028
12,6,-0.012676154934068656,0.004797707869601937,-0.029792975151027
12,7,-0.017076311407788352,8.8029615986669e-4,-0.03539003463248993
12,8,-0.008085677410448893,0.00913628616043116,-0.025358188643710974
12,9,-4.945787532379181e-4,0.01752453347271067,-0.01865469096870755
12,10,-8.319083972967156e-4,0.016836869841762966,-0.018658235372037486
12,11,0.018343818365591447,0.03693913323275095,8.164936534809648e-4
12,12,-0.016571163952563268,1.44800313514448e-4,-0.03553444768073817
12,13,-0.010385185072859737,0.006406325539093185,-0.028214798899506316
12,14,-0.01805393619350227,-0.002583944051443396,-0.03464179989993578
12,15,0.020877896790847287,0.03738947889288502,0.00371110175620194
12,16,-0.020895827900565423,-0.0037240355926140695,-0.03869386247035431
12,17,-0.017013144739801738,-1.75575145285608e-4,-0.03411660040020223
12,18,0.004526884096427277,0.021536490178502586,-0.013117509653498085
13,1,0.01907401685784707,0.037343665818376226,-3.048433191799956e-5
13,2,-0.037514056951022716,-0.014843117375996003,-0.06056606554709816
13,3,-0.05645373804337686,-0.03329212909711444,-0.07978531492337601
13,4,-0.04180091289363165,-0.02248188995851568,-0.06207283012653549
13,5,-0.01806651101282368,0.004644598280597905,-0.03995161346678121
13,6,-0.043436192999214786,-0.021114401995608417,-0.06602838365507763
13,7,-0.03682459387380585,-0.014896691289471466,-0.05864111697942498
13,8,-0.03777290108607024,-0.016442562954358374,-0.06000570802882261
13,9,-0.03698908746019035,-0.01428234737675866,-0.060146030886481336
13,10,-0.0652582379411304,-0.0424107400292484,-0.08769856888040779
13,11,-3.893956942728643e-4,0.023500803735414556,-0.02376832266008436
13,12,-0.037635012797904835,-0.014913321767649706,-0.06063769744763558
13,13,-0.044431507664026884,-0.02211517225098995,-0.06681545605905878
13,14,-1.7153250654483457e-4,0.021432851046270445,-0.022891729831883652
13,15,-0.08735148745277038,-0.0648491311415857,-0.11099923094142058
13,16,-0.04388460458926186,-0.021825865390725577,-0.06707459611205674
13,17,-0.016150814016208263,9.197859220386256e-4,-0.03317257099951437
13,18,-0.06817984826291854,-0.04636798384263791,-0.0906063109403387
14,1,0.010145392514632827,0.02785509050169935,-0.008811689195434371
14,2,-0.020494511623408346,8.469190025906999e-4,-0.04126096648307959
14,3,-0.036510552109203315,-0.015184926386462665,-0.05834739886416758
14,4,-0.033838145824842736,-0.014205962690048075,-0.055049402501071286
14,5,-0.023375573231566103,-0.0034042961678518078,-0.043626570183628505
14,6,-0.02933145132774206,-0.008267794594006558,-0.05102768911063388
14,7,-0.028251977844303864,-0.00733497067568355,-0.048855817222151106
14,8,-0.03085999891267599,-0.0090889031734806,-0.05310063377577608
14,9,-0.022792948236308633,-0.0011744302655897155,-0.044057952981332124
14,10,-0.033909556799147665,-0.012149830041291047,-0.055104641901264795
14,11,-0.013640220621387936,0.00701896128169405,-0.03429302082324752
14,12,-0.026128428705023757,-0.004784266767470497,-0.04808820783031712
14,13,-0.0357426351064141,-0.014578640129624267,-0.05807505280497724
14,14,7.073585850914167e-4,0.021635519654480403,-0.021936624352515952
14,15,-0.029837492661263718,-0.009329914311606902,-0.049724780250873395
14,16,-0.030902849003204502,-0.009057152853174353,-0.05366092417138722
14,17,-0.05308424463113979,-0.034828771134602386,-0.07068817953536996
14,18,-0.01867796302425917,0.0013305048508823498,-0.03893786123878891
15,1,-0.005129201015122632,0.008313950039486585,-0.018881667191939067
15,2,-0.009853778088360857,0.007053506880801132,-0.02715860788562824
15,3,-0.002302757673560465,0.014578152027442042,-0.019520601758358447
15,4,-0.041231956271635374,-0.025442301657888158,-0.05702259536588379
15,5,0.014718080729882014,0.030433504266784515,-0.0016184054105039306
15,6,-0.02250465568184997,-0.005431729602509752,-0.039837610669641775
15,7,-0.02699099458168575,-0.010267726235606884,-0.04414184772584397
15,8,-0.021111632196706018,-0.004542663947893749,-0.03782455988049987
15,9,-0.016727824439814222,8.314295723943682e-4,-0.034013269014998945
15,10,-0.01843362755677586,-0.0016283440745324446,-0.03527722534421872
15,11,-0.02776911997624577,-0.010985828492689262,-0.04525992391605244
15,12,-0.02068980244259818,-0.002773465643688118,-0.03799033635847117
15,13,-0.023042881415299418,-0.005784939273363826,-0.040099400416397174
15,14,0.00746633717710871,0.02311699469786004,-0.008733272175798898
15,15,0.006573328444780439,0.021722254455757244,-0.009250159429055124
15,16,-0.020136717488244374,-0.0029364107426933495,-0.03750186787228905
15,17,-0.04767275730556094,-0.032705503424883466,-0.0620609286348169
15,18,-0.009704509467769379,0.005513450020722819,-0.025628321797265163
16,1,0.010281402755379948,0.020220236919765284,4.360081515606002e-4
16,2,-0.02040765145567391,-0.008401559641904375,-0.0326548067823911
16,3,-0.006536257104766127,0.00533759603926345,-0.01837416643252264
16,4,-0.008648185220492873,0.002046853913039592,-0.019489321062324726
16,5,0.007661671944922153,0.018108508611025424,-0.003112040892257281
16,6,-0.010821211915302375,0.0010026648170260097,-0.022952063327880787
16,7,-0.010534671052707577,5.948544805469134e-4,-0.022377219595992925
16,8,-0.012834837913599857,-0.0021369818147459812,-0.024089595651926435
16,9,-0.01414263791172526,-0.002344219772097749,-0.026264711423591335
16,10,-0.014417311612985675,-0.002634900650590293,-0.02602176092600126
16,11,-0.015001825234997827,-0.0038545067815104464,-0.026568406161538535
16,12,-0.0011708439629742216,0.010238928543476156,-0.01309773117505443
16,13,-0.006655829531580249,0.004682359463389561,-0.018767672084871557
16,14,-0.007178149060425097,0.0030970218257929663,-0.01804440818196852
16,15,-0.004578357950568088,0.0037997684117928587,-0.012619750634827447
16,16,-0.012653904052916418,-0.0010965979949434065,-0.025177831318158553
16,17,-0.020509652791345416,-0.010194636695466221,-0.031150930666562784
16,18,-0.03194324350766379,-0.022105509087524424,-0.0426475062358863
17,1,-0.020876155737508846,-0.007835374662287217,-0.03407344018870741
17,2,-0.02661495231013916,-0.01279196261399281,-0.040436444880184184
17,3,0.004936286537820375,0.01951730905759627,-0.010192595551937016
17,4,0.0022949709732174683,0.015045315233586784,-0.010730055438041427
17,5,-0.016310252559634038,-0.0033310903551291254,-0.02971367448975262
17,6,-0.006666991628072525,0.007295981786656572,-0.021049905573639054
17,7,-0.005618178415252174,0.008420754099716614,-0.019489169137373877
17,8,-0.01729498973213152,-0.0033786592716589185,-0.03111509312719982
17,9,-0.010589157535897693,0.003868356966927834,-0.024763400867668414
17,10,0.004109006257621082,0.017736016482648213,-0.009625134475625807
17,11,-0.017386568563298725,-0.0034791465329491477,-0.0317558670336807
17,12,-0.004367709770641242,0.009859674053710571,-0.018105071735218702
17,13,0.008130072156888907,0.021882475073617062,-0.005367280245297391
17,14,-0.01717611529347783,-0.0036606764482637064,-0.030932358154256944
17,15,0.006581804296276467,0.016028911653959553,-0.0033043860013277286
17,16,-0.01664726793931696,-0.0029090365369785595,-0.030591382535830585
17,17,-0.004183856455627754,0.008509309853945025,-0.017157457463083833
17,18,0.0043035036733029795,0.016794539493806344,-0.008576073624995694
18,1,7.404761383207285e-4,0.01169762311254612,-0.010153820040742712
18,2,-0.013718779303614245,-0.003202448758418855,-0.024778914641227178
18,3,-0.012781036125922397,-0.001468131118903936,-0.02447135782313736
18,4,-0.0033254763462024026,0.007317649063918604,-0.014072487476872713
18,5,0.005681308823878703,0.0159243907416283,-0.004713427539417775
18,6,-0.010222484437472019,0.0011316955696504456,-0.021548569273082623
18,7,-0.012339927520109815,-5.421684326594924e-4,-0.024196145181771326
18,8,-0.016195244594212094,-0.004969360632186135,-0.02756716617295235
18,9,-0.006511918105890311,0.004707256480764897,-0.017892481488486326
18,10,-0.012417722945250826,-0.0010933270695985446,-0.02412477911452285
18,11,-0.00523607233087907,0.0056998327032812485,-0.01640684269864014
18,12,-0.006483585562052854,0.0043555394013928255,-0.018158141048205966
18,13,-0.012803584047617566,-0.0019098410112395794,-0.024438338779157253
18,14,0.0034159697501217963,0.014928307811404045,-0.007606610361535224
18,15,-0.00758161314452347,0.0011992073676912343,-0.016072263232469176
18,16,-0.018674647476675382,-0.0074283742923606,-0.03027268500653921
18,17,0.0025798080488296984,0.012960709502187303,-0.00783557662942828
18,18,0.0010116611482301951,0.011180062107836564,-0.009007118350589623
19,1,-0.10170963523637656,-0.07664257820037564,-0.1283211968041055
19,2,0.0611167103862261,0.08550559877887104,0.034627556318049514
19,3,-0.021102738681809733,0.006705381602806863,-0.049191835416905916
19,4,-0.05966085574161226,-0.032678637248609727,-0.08789069800461831
19,5,0.007564239776966379,0.032272564355769334,-0.017348279775419483
19,6,-0.06787660442762139,-0.04069066128768211,-0.09562595646554062
19,7,-0.03957165061869605,-0.010735808542140084,-0.067481058450827
19,8,-0.08170917476690218,-0.053617162728771546,-0.11135315226659923
19,9,-0.008248572396253224,0.019588786384794988,-0.036526954456201355
19,10,-0.09351833896257039,-0.06558965007297325,-0.12298060355909782
19,11,0.015804276933990325,0.04223894396155256,-0.011684389244463422
19,12,-0.023632665025977797,0.004470890393634399,-0.052906690022526466
19,13,-0.041333495855335425,-0.014735631619813052,-0.07087612739137679
19,14,-0.04326287675923475,-0.017410269397158118,-0.07010341050263168
19,15,0.13798245352130734,0.15947388100744503,0.11571465258750487
19,16,-0.04494518214834059,-0.0182759155086011,-0.07352284806180412
19,17,-0.14063108522524548,-0.11307277507913722,-0.16996704009446167
19,18,-0.15771972205224036,-0.13078783024852828,-0.1851173818671524
20,1,0.02536461864048771,0.036397147898023896,0.014782738821621899
20,2,-0.025009055038033676,-0.01208158457505658,-0.03826760868547943
20,3,-0.00876756307001967,0.004136547243032902,-0.02276363547601089
20,4,0.011857800956631387,0.02494111303238141,-6.403386126808581e-4
20,5,-0.006655695534446353,0.004744085638536916,-0.01822667034342935
20,6,-0.02565719148115731,-0.01243386600164681,-0.03902856643356891
20,7,-0.012359421813008083,0.0010848578831039626,-0.025749820166776037
20,8,-0.014982173623997435,-0.0019781945511464978,-0.028507808729560713
20,9,-7.179118352653897e-4,0.011965668724718855,-0.014281060191494804
20,10,-0.02857098793485597,-0.01513126099695265,-0.04182728926837237
20,11,-0.01476612683581935,-0.001916079159239803,-0.028057151746896453
20,12,-0.013312550156016813,-1.549899631427251e-5,-0.026853382095757994
20,13,-0.01814121069234834,-0.004909437670875375,-0.031173162773322553
20,14,-0.009083383109723838,0.0029705238156605084,-0.021957900304560393
20,15,0.08691764959673551,0.09700235038734024,0.07687165922609573
20,16,-0.012484805965809392,4.387023471997453e-4,-0.026510512049173526
20,17,-0.026735449697055477,-0.014592828163156229,-0.0387737814523068
20,18,-0.059656643010310574,-0.047424226022330936,-0.07259373397362771
21,1,-0.020341262506707772,0.0030157777308675747,-0.045134890132372193
21,2,0.04811225182061581,0.07275421897218487,0.022028731161151838
21,3,-0.016154107458749928,0.010568455259296318,-0.044160283662641256
21,4,0.004604617341048757,0.03070517299081917,-0.022409330250251203
21,5,-0.01392297301699347,0.00991045900441178,-0.03815198937214694
21,6,-0.02791921679239707,-9.08472775411454e-4,-0.057167820873398105
21,7,-0.018873891165991297,0.009063564311439402,-0.04797854316538629
21,8,-0.04046316274922922,-0.013904208027248958,-0.06813257591896935
21,9,-0.022125556458468018,0.006443287621921555,-0.04970321335010614
21,10,-0.011292343652301438,0.016955544214440052,-0.038620813439370974
21,11,-0.023696990689038234,0.0018601101079872956,-0.05108790174030507
21,12,-0.02054308062613204,0.006273712000520063,-0.04876648487914838
