date,Chamber,PdfDocId,chamber_type,URL,file_name
1879-12-18,Legislative Assembly,HANSARD-290296563-9469,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9469,NSW-1879-12-18-A.pdf
1879-12-18,Legislative Council,HANSARD-290296563-11403,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11403,NSW-1879-12-18-C.pdf
1879-12-17,Legislative Assembly,HANSARD-290296563-9468,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9468,NSW-1879-12-17-A.pdf
1879-12-17,Legislative Council,HANSARD-290296563-11402,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11402,NSW-1879-12-17-C.pdf
1879-12-16,Legislative Assembly,HANSARD-290296563-9467,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9467,NSW-1879-12-16-A.pdf
1879-12-12,Legislative Assembly,HANSARD-290296563-9466,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9466,NSW-1879-12-12-A.pdf
1879-12-11,Legislative Assembly,HANSARD-290296563-9465,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9465,NSW-1879-12-11-A.pdf
1879-12-11,Legislative Council,HANSARD-290296563-11401,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11401,NSW-1879-12-11-C.pdf
1879-12-10,Legislative Assembly,HANSARD-290296563-9464,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9464,NSW-1879-12-10-A.pdf
1879-12-10,Legislative Council,HANSARD-290296563-11400,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11400,NSW-1879-12-10-C.pdf
1879-12-09,Legislative Assembly,HANSARD-290296563-9463,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9463,NSW-1879-12-09-A.pdf
1879-12-05,Legislative Assembly,HANSARD-290296563-9462,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9462,NSW-1879-12-05-A.pdf
1879-12-04,Legislative Assembly,HANSARD-290296563-9461,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9461,NSW-1879-12-04-A.pdf
1879-12-04,Legislative Council,HANSARD-290296563-11399,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11399,NSW-1879-12-04-C.pdf
1879-12-03,Legislative Assembly,HANSARD-290296563-9460,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9460,NSW-1879-12-03-A.pdf
1879-12-03,Legislative Council,HANSARD-290296563-11398,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11398,NSW-1879-12-03-C.pdf
1879-12-02,Legislative Assembly,HANSARD-290296563-9459,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9459,NSW-1879-12-02-A.pdf
1879-11-28,Legislative Assembly,HANSARD-290296563-9458,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9458,NSW-1879-11-28-A.pdf
1879-11-27,Legislative Assembly,HANSARD-290296563-9457,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9457,NSW-1879-11-27-A.pdf
1879-11-27,Legislative Council,HANSARD-290296563-11397,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11397,NSW-1879-11-27-C.pdf
1879-11-26,Legislative Assembly,HANSARD-290296563-9456,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9456,NSW-1879-11-26-A.pdf
1879-11-26,Legislative Council,HANSARD-290296563-11396,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11396,NSW-1879-11-26-C.pdf
1879-11-25,Legislative Assembly,HANSARD-290296563-9455,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9455,NSW-1879-11-25-A.pdf
1879-11-21,Legislative Assembly,HANSARD-290296563-9454,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9454,NSW-1879-11-21-A.pdf
1879-11-20,Legislative Assembly,HANSARD-290296563-9453,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9453,NSW-1879-11-20-A.pdf
1879-11-20,Legislative Council,HANSARD-290296563-11395,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11395,NSW-1879-11-20-C.pdf
1879-11-19,Legislative Assembly,HANSARD-290296563-9452,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9452,NSW-1879-11-19-A.pdf
1879-11-19,Legislative Council,HANSARD-290296563-11394,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11394,NSW-1879-11-19-C.pdf
1879-11-18,Legislative Assembly,HANSARD-290296563-9451,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9451,NSW-1879-11-18-A.pdf
1879-11-14,Legislative Assembly,HANSARD-290296563-9450,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9450,NSW-1879-11-14-A.pdf
1879-11-13,Legislative Assembly,HANSARD-290296563-9449,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9449,NSW-1879-11-13-A.pdf
1879-11-13,Legislative Council,HANSARD-290296563-11393,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11393,NSW-1879-11-13-C.pdf
1879-11-12,Legislative Assembly,HANSARD-290296563-9448,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9448,NSW-1879-11-12-A.pdf
1879-11-12,Legislative Council,HANSARD-290296563-11392,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11392,NSW-1879-11-12-C.pdf
1879-11-11,Legislative Assembly,HANSARD-290296563-9447,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9447,NSW-1879-11-11-A.pdf
1879-11-07,Legislative Assembly,HANSARD-290296563-9446,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9446,NSW-1879-11-07-A.pdf
1879-11-06,Legislative Assembly,HANSARD-290296563-9445,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9445,NSW-1879-11-06-A.pdf
1879-11-06,Legislative Council,HANSARD-290296563-11391,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11391,NSW-1879-11-06-C.pdf
1879-11-05,Legislative Assembly,HANSARD-290296563-9444,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9444,NSW-1879-11-05-A.pdf
1879-11-05,Legislative Council,HANSARD-290296563-11390,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11390,NSW-1879-11-05-C.pdf
1879-11-04,Legislative Assembly,HANSARD-290296563-9443,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9443,NSW-1879-11-04-A.pdf
1879-10-31,Legislative Assembly,HANSARD-290296563-9442,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9442,NSW-1879-10-31-A.pdf
1879-10-30,Legislative Assembly,HANSARD-290296563-9441,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9441,NSW-1879-10-30-A.pdf
1879-10-30,Legislative Council,HANSARD-290296563-11389,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11389,NSW-1879-10-30-C.pdf
1879-10-29,Legislative Assembly,HANSARD-290296563-9440,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9440,NSW-1879-10-29-A.pdf
1879-10-29,Legislative Council,HANSARD-290296563-11388,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11388,NSW-1879-10-29-C.pdf
1879-10-28,Legislative Assembly,HANSARD-290296563-9439,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9439,NSW-1879-10-28-A.pdf
1879-10-28,Legislative Council,HANSARD-290296563-11387,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11387,NSW-1879-10-28-C.pdf
1880-12-22,Legislative Council,HANSARD-290296563-11468,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11468,NSW-1880-12-22-C.pdf
1880-12-17,Legislative Assembly,HANSARD-290296563-9567,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9567,NSW-1880-12-17-A.pdf
1880-12-17,Legislative Council,HANSARD-290296563-11467,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11467,NSW-1880-12-17-C.pdf
1880-12-16,Legislative Assembly,HANSARD-290296563-9566,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9566,NSW-1880-12-16-A.pdf
1880-12-16,Legislative Council,HANSARD-290296563-11466,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11466,NSW-1880-12-16-C.pdf
1880-12-15,Legislative Council,HANSARD-290296563-11465,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11465,NSW-1880-12-15-C.pdf
1880-07-13,Legislative Assembly,HANSARD-290296563-9565,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9565,NSW-1880-07-13-A.pdf
1880-07-13,Legislative Council,HANSARD-290296563-11464,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11464,NSW-1880-07-13-C.pdf
1880-07-09,Legislative Assembly,HANSARD-290296563-9564,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9564,NSW-1880-07-09-A.pdf
1880-07-09,Legislative Council,HANSARD-290296563-11463,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11463,NSW-1880-07-09-C.pdf
1880-07-08,Legislative Assembly,HANSARD-290296563-9563,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9563,NSW-1880-07-08-A.pdf
1880-07-08,Legislative Council,HANSARD-290296563-11462,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11462,NSW-1880-07-08-C.pdf
1880-07-07,Legislative Assembly,HANSARD-290296563-9562,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9562,NSW-1880-07-07-A.pdf
1880-07-07,Legislative Council,HANSARD-290296563-11461,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11461,NSW-1880-07-07-C.pdf
1880-07-06,Legislative Assembly,HANSARD-290296563-9561,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9561,NSW-1880-07-06-A.pdf
1880-07-06,Legislative Council,HANSARD-290296563-11460,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11460,NSW-1880-07-06-C.pdf
1880-07-02,Legislative Assembly,HANSARD-290296563-9560,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9560,NSW-1880-07-02-A.pdf
1880-07-01,Legislative Assembly,HANSARD-290296563-9559,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9559,NSW-1880-07-01-A.pdf
1880-07-01,Legislative Council,HANSARD-290296563-11459,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11459,NSW-1880-07-01-C.pdf
1880-06-30,Legislative Assembly,HANSARD-290296563-9558,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9558,NSW-1880-06-30-A.pdf
1880-06-30,Legislative Council,HANSARD-290296563-11458,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11458,NSW-1880-06-30-C.pdf
1880-06-29,Legislative Assembly,HANSARD-290296563-9557,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9557,NSW-1880-06-29-A.pdf
1880-06-29,Legislative Council,HANSARD-290296563-11457,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11457,NSW-1880-06-29-C.pdf
1880-06-25,Legislative Assembly,HANSARD-290296563-9556,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9556,NSW-1880-06-25-A.pdf
1880-06-24,Legislative Assembly,HANSARD-290296563-9555,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9555,NSW-1880-06-24-A.pdf
1880-06-24,Legislative Council,HANSARD-290296563-11456,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11456,NSW-1880-06-24-C.pdf
1880-06-23,Legislative Assembly,HANSARD-290296563-9554,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9554,NSW-1880-06-23-A.pdf
1880-06-23,Legislative Council,HANSARD-290296563-11455,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11455,NSW-1880-06-23-C.pdf
1880-06-22,Legislative Assembly,HANSARD-290296563-9553,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9553,NSW-1880-06-22-A.pdf
1880-06-22,Legislative Council,HANSARD-290296563-11454,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11454,NSW-1880-06-22-C.pdf
1880-06-18,Legislative Assembly,HANSARD-290296563-9552,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9552,NSW-1880-06-18-A.pdf
1880-06-17,Legislative Assembly,HANSARD-290296563-9551,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9551,NSW-1880-06-17-A.pdf
1880-06-17,Legislative Council,HANSARD-290296563-11453,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11453,NSW-1880-06-17-C.pdf
1880-06-16,Legislative Assembly,HANSARD-290296563-9550,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9550,NSW-1880-06-16-A.pdf
1880-06-16,Legislative Council,HANSARD-290296563-11452,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11452,NSW-1880-06-16-C.pdf
1880-06-15,Legislative Assembly,HANSARD-290296563-9549,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9549,NSW-1880-06-15-A.pdf
1880-06-15,Legislative Council,HANSARD-290296563-11451,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11451,NSW-1880-06-15-C.pdf
1880-06-11,Legislative Assembly,HANSARD-290296563-9548,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9548,NSW-1880-06-11-A.pdf
1880-06-10,Legislative Assembly,HANSARD-290296563-9547,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9547,NSW-1880-06-10-A.pdf
1880-06-10,Legislative Council,HANSARD-290296563-11450,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11450,NSW-1880-06-10-C.pdf
1880-06-09,Legislative Assembly,HANSARD-290296563-9546,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9546,NSW-1880-06-09-A.pdf
1880-06-09,Legislative Council,HANSARD-290296563-11449,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11449,NSW-1880-06-09-C.pdf
1880-06-08,Legislative Assembly,HANSARD-290296563-9545,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9545,NSW-1880-06-08-A.pdf
1880-06-08,Legislative Council,HANSARD-290296563-11448,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11448,NSW-1880-06-08-C.pdf
1880-06-04,Legislative Assembly,HANSARD-290296563-9544,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9544,NSW-1880-06-04-A.pdf
1880-06-03,Legislative Assembly,HANSARD-290296563-9543,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9543,NSW-1880-06-03-A.pdf
1880-06-03,Legislative Council,HANSARD-290296563-11447,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11447,NSW-1880-06-03-C.pdf
1880-06-02,Legislative Assembly,HANSARD-290296563-9542,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9542,NSW-1880-06-02-A.pdf
1880-06-02,Legislative Council,HANSARD-290296563-11446,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11446,NSW-1880-06-02-C.pdf
1880-05-28,Legislative Assembly,HANSARD-290296563-9541,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9541,NSW-1880-05-28-A.pdf
1880-05-27,Legislative Assembly,HANSARD-290296563-9540,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9540,NSW-1880-05-27-A.pdf
1880-05-27,Legislative Council,HANSARD-290296563-11445,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11445,NSW-1880-05-27-C.pdf
1880-05-26,Legislative Assembly,HANSARD-290296563-9539,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9539,NSW-1880-05-26-A.pdf
1880-05-26,Legislative Council,HANSARD-290296563-11444,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11444,NSW-1880-05-26-C.pdf
1880-05-25,Legislative Assembly,HANSARD-290296563-9538,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9538,NSW-1880-05-25-A.pdf
1880-05-25,Legislative Council,HANSARD-290296563-11443,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11443,NSW-1880-05-25-C.pdf
1880-05-20,Legislative Assembly,HANSARD-290296563-9537,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9537,NSW-1880-05-20-A.pdf
1880-05-20,Legislative Council,HANSARD-290296563-11442,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11442,NSW-1880-05-20-C.pdf
1880-05-19,Legislative Assembly,HANSARD-290296563-9536,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9536,NSW-1880-05-19-A.pdf
1880-05-19,Legislative Council,HANSARD-290296563-11441,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11441,NSW-1880-05-19-C.pdf
1880-05-18,Legislative Assembly,HANSARD-290296563-9535,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9535,NSW-1880-05-18-A.pdf
1880-05-18,Legislative Council,HANSARD-290296563-11440,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11440,NSW-1880-05-18-C.pdf
1880-05-14,Legislative Assembly,HANSARD-290296563-9534,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9534,NSW-1880-05-14-A.pdf
1880-05-13,Legislative Assembly,HANSARD-290296563-9533,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9533,NSW-1880-05-13-A.pdf
1880-05-13,Legislative Council,HANSARD-290296563-11439,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11439,NSW-1880-05-13-C.pdf
1880-05-12,Legislative Assembly,HANSARD-290296563-9532,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9532,NSW-1880-05-12-A.pdf
1880-05-12,Legislative Council,HANSARD-290296563-11438,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11438,NSW-1880-05-12-C.pdf
1880-05-11,Legislative Assembly,HANSARD-290296563-9531,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9531,NSW-1880-05-11-A.pdf
1880-05-11,Legislative Council,HANSARD-290296563-11437,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11437,NSW-1880-05-11-C.pdf
1880-05-07,Legislative Assembly,HANSARD-290296563-9530,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9530,NSW-1880-05-07-A.pdf
1880-05-06,Legislative Assembly,HANSARD-290296563-9529,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9529,NSW-1880-05-06-A.pdf
1880-05-06,Legislative Council,HANSARD-290296563-11436,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11436,NSW-1880-05-06-C.pdf
1880-05-05,Legislative Assembly,HANSARD-290296563-9528,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9528,NSW-1880-05-05-A.pdf
1880-05-05,Legislative Council,HANSARD-290296563-11435,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11435,NSW-1880-05-05-C.pdf
1880-05-04,Legislative Assembly,HANSARD-290296563-9527,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9527,NSW-1880-05-04-A.pdf
1880-05-04,Legislative Council,HANSARD-290296563-11434,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11434,NSW-1880-05-04-C.pdf
1880-04-30,Legislative Assembly,HANSARD-290296563-9526,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9526,NSW-1880-04-30-A.pdf
1880-04-29,Legislative Assembly,HANSARD-290296563-9525,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9525,NSW-1880-04-29-A.pdf
1880-04-29,Legislative Council,HANSARD-290296563-11433,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11433,NSW-1880-04-29-C.pdf
1880-04-28,Legislative Assembly,HANSARD-290296563-9524,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9524,NSW-1880-04-28-A.pdf
1880-04-21,Legislative Assembly,HANSARD-290296563-9523,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9523,NSW-1880-04-21-A.pdf
1880-04-21,Legislative Council,HANSARD-290296563-11432,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11432,NSW-1880-04-21-C.pdf
1880-04-16,Legislative Assembly,HANSARD-290296563-9522,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9522,NSW-1880-04-16-A.pdf
1880-04-15,Legislative Assembly,HANSARD-290296563-9521,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9521,NSW-1880-04-15-A.pdf
1880-04-15,Legislative Council,HANSARD-290296563-11431,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11431,NSW-1880-04-15-C.pdf
1880-04-14,Legislative Assembly,HANSARD-290296563-9520,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9520,NSW-1880-04-14-A.pdf
1880-04-14,Legislative Council,HANSARD-290296563-11430,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11430,NSW-1880-04-14-C.pdf
1880-04-13,Legislative Assembly,HANSARD-290296563-9519,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9519,NSW-1880-04-13-A.pdf
1880-04-13,Legislative Council,HANSARD-290296563-11429,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11429,NSW-1880-04-13-C.pdf
1880-04-09,Legislative Assembly,HANSARD-290296563-9518,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9518,NSW-1880-04-09-A.pdf
1880-04-08,Legislative Assembly,HANSARD-290296563-9517,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9517,NSW-1880-04-08-A.pdf
1880-04-08,Legislative Council,HANSARD-290296563-11428,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11428,NSW-1880-04-08-C.pdf
1880-04-07,Legislative Assembly,HANSARD-290296563-9516,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9516,NSW-1880-04-07-A.pdf
1880-04-07,Legislative Council,HANSARD-290296563-11427,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11427,NSW-1880-04-07-C.pdf
1880-04-06,Legislative Assembly,HANSARD-290296563-9515,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9515,NSW-1880-04-06-A.pdf
1880-04-06,Legislative Council,HANSARD-290296563-11426,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11426,NSW-1880-04-06-C.pdf
1880-04-01,Legislative Assembly,HANSARD-290296563-9514,A,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-9514,NSW-1880-04-01-A.pdf
1880-04-01,Legislative Council,HANSARD-290296563-11425,C,https://api.parliament.nsw.gov.au/api/hansard/search/daily/searchablepdf/HANSARD-290296563-11425,NSW-1880-04-01-C.pdf
